id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
720484908,0,65,F,1,doutorado,casado,"$40K - $60K",blue,52,5,3,3,"2.155,02","1.655,51",27
771237933,0,47,M,1,"sem educacao formal",na,"$80K - $120K",blue,34,4,3,1,"20.620,24","1.477,08",23
794664183,0,38,M,0,"sem educacao formal",casado,"$60K - $80K",blue,19,3,3,1,"3.238,92","1.501,52",45
797488158,0,52,M,2,"ensino medio",casado,"$60K - $80K",blue,46,5,0,3,"14.316,99","1.313,41",36
708543258,0,36,M,3,"ensino medio",casado,"$80K - $120K",blue,36,5,2,3,"2.607,91","2.045,69",39
778706508,0,43,M,4,graduacao,casado,"$60K - $80K",blue,24,3,4,5,"6.231,15","1.448,35",30
712240083,1,38,F,3,na,solteiro,"menos que $40K",blue,30,6,2,2,"3.730,45","858,77",22
713650683,0,65,F,0,mestrado,casado,"menos que $40K",blue,56,4,4,1,"3.094,49","1.591,54",37
772532208,1,51,F,2,doutorado,casado,"menos que $40K",blue,41,2,3,2,"6.630,97","842,92",24
778929783,1,40,M,3,mestrado,divorciado,"$80K - $120K",blue,22,2,3,2,"1.925,59","781,27",28
714244383,0,39,M,3,graduacao,na,"$80K - $120K",blue,36,4,3,2,"33.406,41","1.529,09",30
718797558,0,39,F,1,mestrado,casado,na,blue,30,3,3,2,"2.917,69","2.422,25",46
712821333,0,60,M,0,"sem educacao formal",casado,"$60K - $80K",blue,47,3,3,3,"9.452,12","1.825,72",50
721120008,0,43,F,2,"sem educacao formal",solteiro,"$40K - $60K",blue,29,6,2,3,"2.162,65","1.555,50",29
709633533,0,31,M,2,"sem educacao formal",casado,"menos que $40K",blue,18,3,4,2,"1.438,19","2.789,99",50
710789058,0,55,M,1,mestrado,solteiro,"$120K +",blue,42,4,3,2,"34.516,40","1.308,70",41
716174433,0,65,F,1,graduacao,casado,"menos que $40K",blue,54,3,3,3,"2.888,72","2.489,03",54
789886533,0,54,F,1,"ensino medio",casado,"menos que $40K",blue,44,3,3,3,"3.947,85","1.110,29",21
715210308,0,40,F,1,"ensino medio",casado,na,blue,31,3,4,3,"15.970,56","1.260,93",32
721038408,0,38,F,2,"ensino medio",casado,"menos que $40K",blue,27,4,2,1,"1.830,50","1.741,53",43
713325108,0,36,M,2,doutorado,casado,"$60K - $80K",blue,29,5,3,3,"7.712,29","1.845,07",40
720352533,0,43,M,3,"ensino medio",na,"$60K - $80K",blue,36,5,3,3,"20.811,81","1.483,61",38
708431433,0,41,M,3,mestrado,casado,"$120K +",blue,31,3,2,3,"11.789,17","1.463,07",32
716996583,0,50,M,3,"ensino medio",divorciado,"$120K +",blue,37,3,2,1,"3.073,67","1.734,39",35
718699683,0,48,M,3,graduacao,casado,"$80K - $120K",silver,36,6,2,2,"34.516,79","1.733,06",54
771359958,0,39,M,4,na,solteiro,"$120K +",silver,26,6,2,2,"34.516,26","1.689,59",42
716604633,0,55,F,2,doutorado,casado,"$40K - $60K",blue,46,6,2,2,"6.725,61","1.865,72",53
813952233,0,44,M,3,mestrado,na,"menos que $40K",blue,39,5,4,2,"2.978,25","1.413,45",46
713053383,1,42,M,3,mestrado,casado,"$80K - $120K",blue,36,1,3,1,"34.516,50","853,49",12
709979583,0,54,M,3,mestrado,casado,"$120K +",blue,46,3,3,1,"34.516,45","1.999,52",54
709380333,0,57,M,1,"sem educacao formal",casado,"$120K +",blue,36,6,3,2,"24.545,71","1.672,00",45
778574283,0,53,F,1,"sem educacao formal",casado,"$40K - $60K",blue,46,5,3,2,"1.438,44","2.118,79",64
789875883,0,41,F,4,"sem educacao formal",solteiro,"menos que $40K",blue,31,5,2,1,"2.490,72","1.391,07",45
714661233,0,39,M,1,mestrado,solteiro,"$120K +",blue,24,6,4,2,"10.074,17","1.729,69",52
813915933,0,45,M,2,mestrado,divorciado,"$40K - $60K",blue,40,3,2,3,"2.259,26","1.393,87",35
708358683,0,46,M,2,mestrado,casado,"$80K - $120K",silver,35,6,2,3,"34.516,49","1.665,48",40
824761458,0,54,M,2,"ensino medio",casado,"$80K - $120K",blue,50,4,3,2,"9.519,90","2.489,56",62
715362183,0,40,F,4,mestrado,casado,na,blue,36,3,2,1,"3.706,88","1.688,10",38
721194858,0,48,M,4,mestrado,na,"$80K - $120K",blue,40,6,2,2,"4.438,38","1.725,34",60
803595858,1,56,F,3,"ensino medio",casado,"$40K - $60K",blue,51,5,1,2,"1.438,91","594,41",14
716198358,0,33,F,4,doutorado,casado,"$40K - $60K",blue,36,4,3,2,"2.372,39","1.852,70",55
714173808,0,44,F,4,mestrado,solteiro,"menos que $40K",blue,34,5,2,1,"4.214,37","1.389,39",34
709465758,0,62,F,1,doutorado,casado,"menos que $40K",blue,53,3,3,1,"1.438,24","902,75",31
714081558,0,33,F,0,mestrado,casado,na,blue,36,4,4,2,"2.613,35","1.387,63",31
717364458,0,36,F,3,"ensino medio",casado,"menos que $40K",blue,26,6,4,1,"4.331,42","2.053,06",33
778755858,0,46,M,3,mestrado,na,"$80K - $120K",blue,27,5,3,1,"3.665,29","1.881,95",55
710754933,1,61,F,0,mestrado,casado,"menos que $40K",blue,49,6,3,2,"1.438,14","840,38",20
720007383,1,41,F,2,na,solteiro,na,blue,28,2,3,1,"4.411,05","803,78",15
810220833,0,42,M,4,mestrado,na,"$40K - $60K",silver,37,3,2,6,"15.871,07","1.562,46",43
718362783,1,35,M,2,mestrado,casado,"$80K - $120K",blue,27,3,3,2,"12.643,40","787,64",21
708267858,0,65,F,0,"ensino medio",casado,"$40K - $60K",blue,36,5,3,2,"6.088,49","2.098,58",52
708856983,1,36,M,3,doutorado,casado,"$120K +",blue,27,2,2,1,"13.873,74","694,26",18
715588908,0,42,F,4,mestrado,solteiro,"menos que $40K",blue,32,3,3,2,"6.158,73","3.132,22",66
772674933,0,51,M,1,"sem educacao formal",casado,"$80K - $120K",blue,41,5,3,3,"5.638,89","2.036,30",50
720148983,0,54,F,1,"sem educacao formal",casado,"menos que $40K",blue,40,5,4,2,"2.178,88","1.724,73",47
720650208,0,40,F,3,graduacao,na,"$40K - $60K",blue,22,3,3,3,"12.588,46","1.561,49",26
769732233,0,40,M,5,mestrado,casado,"$80K - $120K",blue,34,6,4,2,"11.942,47","1.085,19",29
713030958,0,57,F,2,graduacao,casado,"menos que $40K",blue,44,6,2,3,"3.914,13","1.964,16",54
711320508,0,57,M,4,mestrado,casado,"$80K - $120K",blue,49,4,4,2,"3.038,84","1.762,79",34
795795408,0,53,M,2,"sem educacao formal",casado,"$40K - $60K",blue,47,3,3,1,"5.579,33","1.514,23",47
717904383,0,40,M,2,mestrado,casado,"$80K - $120K",blue,31,5,2,1,"18.693,26","1.516,10",44
714115533,0,28,M,0,mestrado,casado,"menos que $40K",blue,18,5,3,1,"2.943,43","2.591,97",55
712475733,0,38,F,3,"ensino medio",casado,"menos que $40K",blue,28,4,3,2,"2.435,44","1.847,09",39
718996758,0,37,F,2,mestrado,casado,"menos que $40K",blue,30,5,2,2,"2.077,27","1.629,22",36
713049933,0,65,F,1,"ensino medio",casado,na,blue,36,5,2,2,"5.756,67","2.144,93",44
709961958,1,58,F,4,"ensino medio",divorciado,na,blue,45,4,1,1,"21.066,00","1.060,73",32
718301508,0,41,M,2,"ensino medio",casado,"$60K - $80K",blue,30,6,2,3,"9.428,54","1.457,75",43
714831033,0,54,M,5,mestrado,casado,"$80K - $120K",blue,47,4,3,1,"6.065,66","1.114,31",27
710653158,0,39,F,4,mestrado,casado,na,blue,21,6,4,1,"5.024,01","1.925,96",40
721265883,0,26,M,1,mestrado,solteiro,"menos que $40K",blue,13,3,2,3,"2.174,06","2.510,64",44
715049583,0,60,M,1,na,casado,"$60K - $80K",blue,54,5,3,3,"3.398,23","1.169,94",31
715394883,0,35,F,2,"ensino medio",casado,na,blue,36,3,4,2,"4.319,63","1.852,06",47
773448558,0,46,M,3,mestrado,divorciado,"$80K - $120K",blue,40,6,3,3,"3.673,66","1.257,55",34
717249783,0,47,M,4,na,na,"$60K - $80K",blue,39,5,2,2,"1.815,63","1.931,34",67
708344358,0,53,F,3,"ensino medio",casado,na,blue,45,5,3,1,"2.495,22","1.311,42",31
712003083,0,55,M,1,mestrado,casado,"$80K - $120K",blue,36,3,4,2,"34.516,76","1.612,97",33
754282908,0,50,F,1,doutorado,casado,"menos que $40K",blue,43,3,3,1,"3.368,31","2.022,63",59
717412608,1,38,F,2,"ensino medio",casado,"$40K - $60K",blue,28,3,2,2,"7.225,61","738,47",16
719412258,0,39,F,3,mestrado,solteiro,"menos que $40K",blue,30,5,4,3,"5.202,71","1.558,41",48
788675658,0,39,F,2,na,solteiro,"menos que $40K",blue,29,6,4,2,"1.923,30","1.670,28",37
717683583,0,39,M,3,"ensino medio",solteiro,"$60K - $80K",blue,36,4,3,2,"6.929,44","1.388,72",27
820584408,0,49,F,3,mestrado,solteiro,"menos que $40K",blue,44,3,2,3,"4.364,88","1.392,80",38
719392833,0,45,F,3,mestrado,casado,"menos que $40K",blue,38,3,2,3,"2.400,22","1.311,63",34
718595583,0,55,M,3,mestrado,casado,"$80K - $120K",blue,36,3,3,2,"25.878,16","1.777,95",54
778508883,0,44,M,5,mestrado,casado,"$120K +",blue,24,4,4,1,"11.876,89","1.367,43",33
715511658,0,49,F,5,doutorado,na,"$40K - $60K",blue,39,3,4,1,"4.568,32","1.431,96",27
711999783,0,41,M,3,"sem educacao formal",casado,"$80K - $120K",blue,31,4,2,2,"4.740,16","1.406,54",23
753856008,0,49,F,2,na,na,"$40K - $60K",blue,42,6,4,1,"4.949,43","3.597,84",64
789920883,0,45,F,3,mestrado,solteiro,na,blue,36,3,4,3,"11.189,27","2.959,38",58
788677533,0,44,M,4,na,casado,"$120K +",blue,31,4,4,3,"34.516,25","1.594,82",43
716284308,0,65,M,2,mestrado,casado,na,blue,55,3,2,2,"6.099,17","1.319,19",34
712120608,1,35,M,3,graduacao,casado,"$80K - $120K",blue,27,3,3,2,"3.575,44","861,45",15
715482483,0,26,M,0,"ensino medio",solteiro,na,blue,36,5,3,2,"3.184,94","2.253,25",59
720848733,0,38,M,1,"ensino medio",casado,"$80K - $120K",blue,24,4,2,3,"13.363,06","1.815,13",33
708480333,0,65,M,0,na,solteiro,"$40K - $60K",blue,36,5,3,2,"2.163,30","2.229,37",57
826723308,0,58,M,3,graduacao,casado,"$120K +",blue,54,5,4,1,"3.452,08","1.008,05",21
801369258,0,47,F,5,doutorado,casado,"$40K - $60K",blue,41,6,2,2,"4.466,41","1.757,97",59
709584483,0,33,F,3,mestrado,casado,"menos que $40K",blue,25,4,4,1,"3.030,16","1.805,34",44
715708308,0,54,F,3,doutorado,casado,"$40K - $60K",blue,39,3,3,1,"2.112,59","1.338,49",29
779707308,0,35,F,1,mestrado,casado,"menos que $40K",blue,18,5,2,1,"7.583,99","2.229,76",53
711688158,0,47,M,5,mestrado,solteiro,"$120K +",blue,27,5,4,3,"11.760,00","1.498,90",49
711848658,0,35,M,3,graduacao,casado,"$60K - $80K",blue,17,3,2,3,"2.259,40","1.790,17",31
715855083,0,48,M,4,"ensino medio",casado,"$80K - $120K",blue,36,6,4,2,"19.762,12","2.793,34",67
778971408,0,36,M,4,doutorado,casado,"$60K - $80K",blue,17,5,4,2,"2.803,38","1.968,81",64
711648708,0,44,M,3,mestrado,casado,"$80K - $120K",blue,36,3,2,3,"25.666,04","4.088,03",84
713149683,0,44,F,3,graduacao,solteiro,"menos que $40K",blue,24,5,4,1,"9.297,24","1.264,82",31
771903033,0,36,F,1,mestrado,casado,"menos que $40K",blue,25,5,2,1,"2.999,01","2.017,98",40
737925558,0,64,M,0,doutorado,casado,"$40K - $60K",blue,56,3,2,2,"4.234,59","1.439,65",42
803347908,0,34,F,1,mestrado,solteiro,"menos que $40K",gold,28,4,2,3,"15.987,78","2.327,11",65
817285758,0,49,M,4,mestrado,solteiro,"$80K - $120K",blue,33,5,3,5,"16.435,51","1.721,94",56
711480108,0,37,M,4,"ensino medio",casado,"$60K - $80K",blue,24,3,4,1,"5.335,80","1.888,63",43
709662708,0,65,M,1,"ensino medio",casado,"$40K - $60K",blue,53,3,3,3,"3.506,04","1.953,23",61
709224858,0,53,M,2,doutorado,casado,"$80K - $120K",blue,36,5,2,1,"3.610,92","1.652,01",40
821771508,0,32,M,0,"ensino medio",casado,"$40K - $60K",blue,28,5,2,1,"3.172,17","1.939,08",36
712216533,0,44,M,5,na,solteiro,"$80K - $120K",blue,34,6,3,2,"8.206,97","1.715,18",43
710522433,0,65,M,0,mestrado,casado,"menos que $40K",blue,46,3,2,2,"2.416,16","2.372,55",53
779046408,0,60,M,0,mestrado,casado,"$40K - $60K",blue,41,3,4,2,"2.458,37","1.238,18",30
708595158,0,27,F,0,mestrado,solteiro,"menos que $40K",blue,36,6,2,1,"1.677,54","2.389,59",43
757266933,0,52,M,2,doutorado,casado,"$60K - $80K",blue,45,4,4,1,"11.819,39","2.431,89",46
816776283,0,42,M,4,"ensino medio",na,"$80K - $120K",gold,37,5,2,1,"34.516,89","1.534,88",30
719904333,0,29,M,0,mestrado,casado,"$40K - $60K",blue,36,3,4,3,"1.459,62","2.229,69",52
718264233,0,29,M,0,"ensino medio",casado,"$40K - $60K",blue,13,4,4,1,"1.458,56","2.449,91",56
784798683,0,38,M,2,"ensino medio",casado,"$40K - $60K",blue,32,3,2,2,"1.438,40","1.999,85",39
710899833,1,36,M,2,mestrado,casado,"$40K - $60K",blue,18,3,3,1,"7.758,21","569,87",23
780025908,0,40,F,2,doutorado,casado,"menos que $40K",silver,30,4,2,2,"10.836,53","1.293,25",31
713610033,0,47,M,3,doutorado,solteiro,"$60K - $80K",blue,36,5,3,3,"5.062,28","1.314,28",40
709364433,0,36,F,3,"ensino medio",casado,na,blue,30,6,2,2,"3.399,77","1.571,43",34
713086908,0,26,M,0,"ensino medio",solteiro,"$40K - $60K",blue,36,5,2,2,"2.212,95","2.520,43",51
709793133,0,43,F,2,na,solteiro,"$40K - $60K",blue,36,6,4,1,"3.186,63","1.531,86",37
710032608,0,52,F,1,mestrado,solteiro,"menos que $40K",blue,32,3,3,1,"5.927,12","1.558,28",46
779351208,0,49,M,2,na,solteiro,"$60K - $80K",blue,34,4,4,1,"5.176,45","1.902,26",56
719776608,0,50,M,2,mestrado,casado,"$80K - $120K",blue,37,3,3,1,"3.126,60","1.388,35",41
709220583,0,34,M,3,mestrado,divorciado,"$80K - $120K",blue,21,6,2,4,"4.670,38","2.256,59",56
719555733,0,53,F,2,"sem educacao formal",casado,na,blue,36,4,3,3,"2.162,29","1.736,41",42
740852733,0,49,M,3,"ensino medio",casado,"$80K - $120K",blue,42,4,2,1,"10.155,83","1.685,56",49
709528308,0,53,M,4,"ensino medio",casado,"$80K - $120K",blue,46,4,3,2,"15.242,50","1.876,79",57
715127208,0,48,M,3,doutorado,divorciado,"$120K +",blue,36,4,2,3,"34.516,71","1.699,84",48
817144458,0,32,F,2,mestrado,solteiro,"menos que $40K",blue,17,5,2,1,"1.438,14","2.580,72",67
710628783,0,38,M,4,"ensino medio",solteiro,"$80K - $120K",gold,36,6,3,1,"34.516,91","1.445,69",45
772145658,0,43,M,4,"sem educacao formal",solteiro,"$80K - $120K",blue,32,4,3,1,"16.043,43","1.394,90",28
739594758,1,51,F,2,mestrado,solteiro,"menos que $40K",blue,44,6,2,3,"3.181,84","818,87",16
789198708,0,58,M,3,mestrado,casado,"$120K +",blue,47,3,2,1,"27.088,53","1.135,08",24
720953658,0,59,F,0,mestrado,casado,"menos que $40K",blue,36,5,4,3,"5.688,38","1.824,96",53
771330558,0,51,M,4,"ensino medio",casado,"$60K - $80K",blue,38,5,3,2,"10.462,97","1.267,22",31
714078558,1,62,F,1,"ensino medio",casado,"$40K - $60K",blue,53,2,1,1,"5.249,39","1.315,92",31
712207683,0,38,M,0,na,divorciado,"menos que $40K",blue,36,3,2,3,"5.155,21","1.555,35",37
788826408,0,33,M,1,"sem educacao formal",casado,"$120K +",blue,16,6,3,1,"10.705,66","2.434,24",58
790128033,0,54,M,3,"ensino medio",solteiro,"$80K - $120K",blue,47,3,2,1,"16.494,02","1.302,41",36
718082208,0,37,F,1,mestrado,casado,"$40K - $60K",blue,30,5,4,3,"6.469,69","1.717,13",50
712037358,0,30,M,0,na,casado,"$60K - $80K",blue,23,3,2,3,"5.146,16","1.509,94",45
711711483,0,61,M,0,"ensino medio",casado,"$80K - $120K",blue,50,4,3,1,"2.800,03","1.433,23",40
718861458,0,49,M,5,na,solteiro,"$60K - $80K",blue,36,6,2,1,"5.159,43","1.826,15",37
709426608,0,56,M,1,doutorado,casado,"$60K - $80K",blue,46,5,4,2,"5.248,61","2.305,41",45
811457058,0,51,F,3,doutorado,casado,"menos que $40K",blue,46,5,2,3,"5.881,53","1.931,59",56
773073558,0,44,F,3,mestrado,divorciado,"menos que $40K",blue,36,6,3,3,"1.467,39","1.731,88",54
715937133,0,64,F,1,"sem educacao formal",casado,"$40K - $60K",blue,52,6,2,2,"4.999,07","1.601,06",48
713480583,0,46,F,3,"ensino medio",casado,na,blue,36,5,2,2,"4.668,40","1.612,95",47
716383683,0,39,F,2,doutorado,na,"menos que $40K",blue,36,4,4,3,"1.438,96","1.338,11",28
713693958,0,38,F,1,"sem educacao formal",solteiro,"menos que $40K",blue,27,6,4,3,"8.638,95","1.295,50",29
715443708,0,53,M,1,"sem educacao formal",casado,"$120K +",blue,45,5,3,1,"9.343,33","1.385,01",31
770769483,0,35,M,2,doutorado,casado,"$40K - $60K",blue,21,3,3,1,"2.256,48","1.749,50",33
789326808,0,26,M,0,graduacao,solteiro,"$60K - $80K",blue,15,5,2,1,"8.267,83","1.917,50",37
712105533,0,32,M,2,"ensino medio",solteiro,"$40K - $60K",blue,20,6,4,3,"2.235,59","2.905,16",56
720674133,0,36,M,1,"sem educacao formal",casado,"$40K - $60K",blue,16,5,2,3,"3.735,80","1.672,87",48
779216358,1,48,M,2,graduacao,casado,"$80K - $120K",blue,38,2,3,2,"2.111,64","773,25",17
717322833,0,55,M,2,na,solteiro,"$80K - $120K",blue,36,5,2,2,"10.604,24","1.578,77",30
710279508,0,52,M,2,mestrado,casado,"$80K - $120K",blue,42,5,2,3,"21.782,94","1.537,97",35
712168833,0,52,F,1,"ensino medio",casado,"menos que $40K",blue,36,6,3,3,"2.133,07","1.426,22",37
780581508,0,58,F,1,doutorado,solteiro,"$40K - $60K",silver,47,5,4,2,"16.677,12","1.410,23",37
711957708,0,38,F,2,mestrado,casado,"menos que $40K",blue,36,6,4,3,"2.717,34","2.064,70",33
778782858,0,60,M,1,mestrado,solteiro,"menos que $40K",blue,48,5,3,3,"3.980,77","4.449,81",82
712924383,1,55,M,3,na,solteiro,"$60K - $80K",blue,36,3,2,2,"8.411,79","990,51",22
709366458,0,43,F,3,graduacao,casado,"menos que $40K",blue,36,3,4,2,"2.227,34","1.972,31",41
796990908,0,35,M,3,doutorado,solteiro,"$80K - $120K",silver,29,5,2,3,"34.516,19","2.227,43",61
715702758,0,38,F,4,mestrado,casado,"menos que $40K",blue,36,4,3,3,"1.860,52","1.731,19",29
788974608,0,48,M,3,mestrado,na,"$60K - $80K",blue,35,5,3,1,"2.830,00","1.561,47",41
714790008,0,38,F,1,na,solteiro,"menos que $40K",blue,36,3,3,2,"3.764,63","1.572,76",57
787438983,0,43,M,3,graduacao,solteiro,"$40K - $60K",blue,23,6,2,2,"4.559,56","1.652,91",37
713834358,0,36,F,2,doutorado,casado,"menos que $40K",blue,25,5,4,3,"4.701,28","1.679,96",32
710084883,0,34,M,2,graduacao,casado,"$80K - $120K",blue,22,4,4,2,"1.631,65","2.962,40",57
710736558,0,39,F,2,na,casado,na,blue,36,4,4,3,"8.096,90","1.794,27",41
788915283,0,43,F,2,graduacao,solteiro,"menos que $40K",blue,29,5,2,1,"2.304,43","1.273,55",36
714916758,0,48,F,2,"sem educacao formal",casado,"$40K - $60K",blue,36,3,2,3,"5.210,26","1.309,49",45
789611283,0,44,M,4,mestrado,casado,"$40K - $60K",blue,38,5,3,2,"5.452,13","1.347,35",30
773288958,0,38,M,1,mestrado,casado,"$60K - $80K",blue,31,6,3,3,"7.475,84","1.592,77",30
811721133,0,62,M,1,"ensino medio",casado,"$40K - $60K",blue,56,5,3,3,"2.359,10","2.021,31",50
813961233,0,30,M,0,na,solteiro,"$80K - $120K",blue,25,5,2,2,"4.237,09","2.465,32",88
783020958,0,39,M,3,na,casado,"$80K - $120K",blue,33,6,4,6,"18.582,11","1.836,24",46
715764483,0,53,F,3,"ensino medio",na,"menos que $40K",blue,37,3,4,2,"7.202,39","1.397,25",33
798110358,0,64,F,1,"ensino medio",casado,"$40K - $60K",blue,56,4,4,2,"1.438,17","1.417,06",35
715745508,0,51,F,4,mestrado,solteiro,na,blue,34,3,2,1,"11.221,08","1.564,41",45
714350658,0,32,M,1,mestrado,solteiro,na,blue,26,6,4,3,"18.889,24","2.979,24",55
826478958,0,52,M,1,graduacao,casado,"$80K - $120K",blue,48,4,3,3,"2.066,16","1.578,76",41
719127558,0,43,M,2,"ensino medio",divorciado,"$80K - $120K",blue,31,6,4,2,"34.516,74","3.015,96",65
712454958,0,40,M,5,mestrado,solteiro,"$60K - $80K",blue,27,6,2,1,"2.742,84","1.539,40",38
718561458,0,54,M,1,"ensino medio",casado,"$60K - $80K",blue,36,4,4,1,"20.050,74","1.306,25",26
822984108,0,34,F,4,"ensino medio",solteiro,"menos que $40K",blue,30,4,3,1,"3.046,33","2.330,65",69
719469333,0,33,F,1,"ensino medio",solteiro,"menos que $40K",blue,25,6,4,3,"6.193,41","2.456,98",69
720871383,0,36,M,2,mestrado,casado,"$80K - $120K",blue,28,5,3,3,"5.634,53","2.366,86",49
788827308,0,65,M,1,mestrado,casado,"menos que $40K",blue,50,6,4,2,"4.507,48","1.793,08",38
710180958,0,43,M,3,"ensino medio",solteiro,"$40K - $60K",blue,33,5,3,2,"3.040,74","1.598,54",31
778346283,0,53,M,0,mestrado,casado,"$120K +",blue,33,4,3,3,"21.006,82","1.856,39",57
787547208,0,48,F,3,graduacao,solteiro,"menos que $40K",blue,38,3,4,3,"7.326,51","1.852,68",62
714983283,1,39,F,3,"ensino medio",solteiro,"menos que $40K",blue,36,6,3,1,"3.651,17","862,30",19
789344358,0,57,F,1,na,casado,"menos que $40K",blue,47,4,3,1,"3.416,41","1.536,50",42
710406633,1,51,F,3,"sem educacao formal",casado,na,blue,36,3,2,3,"3.664,46","1.168,03",31
767653233,0,48,M,3,mestrado,casado,"$60K - $80K",blue,42,6,3,1,"6.085,36","3.154,36",59
719461008,0,51,M,2,"ensino medio",casado,"$60K - $80K",blue,38,5,2,3,"22.332,11","1.318,44",28
789731433,0,26,F,0,na,solteiro,"menos que $40K",blue,13,4,4,2,"2.063,07","2.602,10",42
775198608,0,38,F,2,mestrado,casado,"menos que $40K",blue,32,5,3,3,"4.429,48","1.970,24",40
717567333,0,35,M,3,mestrado,casado,"$60K - $80K",blue,26,6,2,3,"3.991,62","1.661,40",35
772794108,0,46,F,3,doutorado,solteiro,"menos que $40K",blue,36,5,4,1,"2.201,59","3.165,51",65
712072908,0,48,M,4,graduacao,solteiro,"$80K - $120K",blue,36,4,2,3,"2.852,16","1.382,54",40
709328733,0,49,F,2,"sem educacao formal",casado,"menos que $40K",blue,37,6,3,3,"9.723,66","1.258,68",24
788107683,0,35,M,4,"ensino medio",casado,"$40K - $60K",blue,27,6,3,2,"5.325,10","1.814,86",43
713757633,0,65,F,0,na,casado,"$40K - $60K",blue,56,3,4,2,"7.427,40","1.596,85",42
713279808,0,53,M,2,na,casado,"$60K - $80K",blue,36,6,3,3,"5.619,17","1.816,39",30
712440483,0,54,F,2,"sem educacao formal",casado,"menos que $40K",blue,44,3,3,1,"5.413,63","1.164,89",43
715078383,0,64,F,0,mestrado,casado,na,blue,36,3,3,1,"7.646,67","1.667,75",47
709214358,0,39,F,3,mestrado,divorciado,na,blue,30,3,2,3,"2.420,04","1.362,39",24
778399008,0,50,M,0,"ensino medio",casado,"$80K - $120K",blue,30,3,2,4,"4.252,63","1.598,04",45
811534983,0,54,F,3,mestrado,casado,"menos que $40K",blue,49,5,4,2,"2.031,13","1.943,30",47
719728383,0,38,F,4,mestrado,casado,na,blue,28,4,2,1,"6.861,83","2.228,15",39
718726833,0,39,M,1,"ensino medio",casado,"$80K - $120K",blue,28,4,4,2,"3.327,21","1.665,92",36
780605508,0,53,M,1,na,casado,"$40K - $60K",blue,41,5,3,1,"2.885,75","1.170,89",23
719450508,0,53,M,2,"ensino medio",casado,"$120K +",blue,41,4,3,3,"7.272,86","2.333,88",56
711213108,0,32,M,1,graduacao,divorciado,"$80K - $120K",blue,36,5,4,3,"34.516,69","2.305,45",60
708488208,0,57,F,3,"sem educacao formal",casado,"menos que $40K",blue,47,5,3,3,"2.515,45","2.231,07",58
717206508,0,65,F,0,"ensino medio",casado,"menos que $40K",blue,36,3,2,2,"2.798,43","1.543,17",35
821836008,0,57,M,2,"sem educacao formal",solteiro,"$80K - $120K",blue,53,5,4,2,"34.516,95","1.233,86",26
807244983,0,65,F,0,graduacao,casado,"menos que $40K",blue,56,6,2,1,"1.438,81","2.283,47",55
821872758,0,65,M,0,"ensino medio",solteiro,"menos que $40K",silver,56,4,4,2,"12.609,78","2.121,92",49
809959683,0,55,M,2,graduacao,casado,"$80K - $120K",blue,50,4,4,2,"19.159,28","1.813,03",52
715079208,0,54,M,1,graduacao,casado,"$80K - $120K",blue,42,4,4,1,"9.642,54","1.401,12",35
767049258,0,44,M,4,"ensino medio",solteiro,"$120K +",blue,37,5,3,3,"8.396,84","1.475,51",35
709579383,0,58,M,1,"sem educacao formal",casado,"$80K - $120K",blue,50,5,2,3,"6.978,10","1.362,15",26
781923483,0,53,F,1,graduacao,casado,"$40K - $60K",blue,47,3,4,3,"2.459,32","2.309,23",62
718654533,0,33,F,1,"ensino medio",solteiro,"menos que $40K",silver,24,5,2,2,"12.956,11","2.492,71",56
716169258,0,47,F,5,mestrado,casado,"menos que $40K",blue,39,3,4,3,"7.128,32","1.468,03",44
713908683,0,51,M,1,na,solteiro,"$80K - $120K",blue,41,6,2,2,"18.749,41","1.381,10",33
708212658,0,38,F,3,mestrado,casado,"menos que $40K",blue,18,6,2,3,"2.193,87","1.799,18",47
756013833,0,57,M,3,doutorado,casado,"$80K - $120K",blue,50,3,3,2,"4.522,13","1.806,75",38
719358333,0,36,M,4,"sem educacao formal",casado,"$40K - $60K",blue,28,3,4,1,"2.157,46","1.663,04",33
713735508,0,35,M,3,"sem educacao formal",casado,"$80K - $120K",blue,25,3,2,1,"11.927,86","1.986,41",36
805259733,0,55,F,2,na,casado,na,blue,50,6,4,1,"11.341,31","1.731,94",46
738749733,0,57,F,4,doutorado,casado,na,blue,47,4,3,3,"7.345,40","1.390,40",30
814833408,0,56,M,2,doutorado,casado,"$60K - $80K",blue,51,3,4,3,"6.036,23","1.741,25",45
719182308,0,38,F,2,"ensino medio",solteiro,"menos que $40K",blue,27,6,3,1,"2.096,65","1.559,05",49
818497758,0,54,F,3,mestrado,casado,"menos que $40K",blue,49,4,3,1,"1.906,83","1.343,44",37
719518308,0,48,M,2,na,na,"$80K - $120K",blue,35,5,4,2,"5.039,87","1.390,18",23
709991883,1,53,M,1,mestrado,casado,"$80K - $120K",blue,42,2,2,1,"6.214,55","938,99",35
770901258,0,30,F,1,mestrado,casado,"menos que $40K",blue,17,3,3,1,"1.512,58","2.558,62",44
711499158,0,47,M,2,"sem educacao formal",casado,"$80K - $120K",silver,38,4,4,3,"34.516,96","3.018,82",60
